ID_LAT_LON_YEAR_WEEK,emission
ID_-27.63_29.87_2022_26,9.18951
ID_-27.63_29.87_2022_27,9.280669
ID_-27.63_29.87_2022_28,9.186542
ID_-27.63_29.87_2022_29,8.889525
ID_-27.63_29.87_2022_30,8.943778
ID_-27.63_29.87_2022_31,8.870289
ID_-27.63_29.87_2022_32,8.828455
ID_-27.63_29.87_2022_33,8.7228985
ID_-27.63_29.87_2022_34,9.17976
ID_-27.63_29.87_2022_35,8.630997
ID_-27.63_29.87_2022_36,8.432344
ID_-27.63_29.87_2022_37,8.391299
ID_-27.63_29.87_2022_38,8.664562
ID_-27.63_29.87_2022_39,8.699936
ID_-27.63_29.87_2022_40,8.793889
ID_-27.63_29.87_2022_41,8.59302
ID_-27.63_29.87_2022_42,8.378388
ID_-27.63_29.87_2022_43,7.718941
ID_-27.63_29.87_2022_44,8.311642
ID_-27.63_29.87_2022_45,8.509622
ID_-27.63_29.87_2022_46,8.203402
ID_-27.63_29.87_2022_47,8.550952
ID_-27.63_29.87_2022_48,8.564308
ID_-27.63_29.87_2022_52,7.934776
ID_-27.63_29.97_2019_1,7.1210814
ID_-27.63_29.97_2019_2,8.518855
ID_-27.63_29.97_2019_3,8.441155
ID_-27.63_29.97_2019_4,8.79502
ID_-27.63_29.97_2019_5,8.902711
ID_-27.63_29.97_2019_6,8.896619
ID_-27.63_29.97_2019_7,8.607214
ID_-27.63_29.97_2019_8,8.233859
ID_-27.63_29.97_2019_9,8.837999
ID_-27.63_29.97_2019_10,8.370342
ID_-27.63_29.97_2019_11,8.615713
ID_-27.63_29.97_2019_12,8.457853
ID_-27.63_29.97_2019_13,8.417818
ID_-27.63_29.97_2019_14,8.462444
ID_-27.63_29.97_2019_15,8.361908
ID_-27.63_29.97_2019_16,8.512141
ID_-27.63_29.97_2019_17,8.664043
ID_-27.63_29.97_2019_18,8.482293
ID_-27.63_29.97_2019_19,8.437509
ID_-27.63_29.97_2019_20,9.136723
ID_-27.63_29.97_2019_21,9.11246
ID_-27.63_29.97_2019_22,9.402156
ID_-27.63_29.97_2019_23,8.9058485
ID_-27.63_29.97_2019_24,9.022729
ID_-27.63_29.97_2019_25,8.92692
ID_-27.63_29.97_2019_26,8.924465
ID_-27.63_29.97_2019_27,8.796167
ID_-27.63_29.97_2019_28,8.843169
ID_-27.63_29.97_2019_29,8.833929
ID_-27.63_29.97_2019_30,8.799515
ID_-27.63_29.97_2019_31,8.9660225
ID_-27.63_29.97_2019_32,8.931729
ID_-27.63_29.97_2019_33,8.97467
ID_-27.63_29.97_2019_34,8.550926
ID_-27.63_29.97_2019_35,8.675467
ID_-27.63_29.97_2019_36,8.545838
ID_-27.63_29.97_2019_37,8.385198
ID_-27.63_29.97_2019_38,8.575332
ID_-27.63_29.97_2019_39,8.692671
ID_-27.63_29.97_2019_40,8.258302
ID_-27.63_29.97_2019_41,8.551447
ID_-27.63_29.97_2019_42,8.527974
ID_-27.63_29.97_2019_43,8.894808
ID_-27.63_29.97_2019_44,8.464656
ID_-27.63_29.97_2019_45,8.489351
ID_-27.63_29.97_2019_46,8.449854
ID_-27.63_29.97_2019_47,8.408137
ID_-27.63_29.97_2019_48,8.452086
ID_-27.63_29.97_2019_49,8.586749
ID_-27.63_29.97_2019_50,8.388689
ID_-27.63_29.97_2019_51,8.435991
ID_-27.63_29.97_2019_52,8.179815
ID_-27.63_29.97_2020_1,8.2647915
ID_-27.63_29.97_2020_2,8.042082
ID_-27.63_29.97_2020_3,8.712624
ID_-27.63_29.97_2020_4,8.778401
ID_-27.63_29.97_2020_5,8.50253
ID_-27.63_29.97_2020_6,8.237795
ID_-27.63_29.97_2020_7,8.1617365
ID_-27.63_29.97_2020_8,8.192038
ID_-27.63_29.97_2020_9,8.076065
ID_-27.63_29.97_2020_10,8.908902
ID_-27.63_29.97_2020_11,8.716657
ID_-27.63_29.97_2020_12,8.07455
ID_-27.63_29.97_2020_13,7.969787
ID_-27.63_29.97_2020_14,8.373535
ID_-27.63_29.97_2020_15,8.277327
ID_-27.63_29.97_2020_16,8.496946
ID_-27.63_29.97_2020_17,8.086743
ID_-27.63_29.97_2020_18,8.409381
ID_-27.63_29.97_2020_19,8.638113
ID_-27.63_29.97_2020_20,8.685584
ID_-27.63_29.97_2020_21,8.369021
ID_-27.63_29.97_2020_22,8.257085
ID_-27.63_29.97_2020_23,8.549148
ID_-27.63_29.97_2020_24,8.813758
ID_-27.63_29.97_2020_25,8.770894
ID_-27.63_29.97_2020_26,9.166751
ID_-27.63_29.97_2020_27,9.343047
ID_-27.63_29.97_2020_28,8.80039
ID_-27.63_29.97_2020_29,9.505212
ID_-27.63_29.97_2020_30,9.489134
ID_-27.63_29.97_2020_31,9.01698
ID_-27.63_29.97_2020_32,8.96073
ID_-27.63_29.97_2020_33,8.12479
ID_-27.63_29.97_2020_34,9.416849
ID_-27.63_29.97_2020_35,8.815444
ID_-27.63_29.97_2020_36,8.471438
ID_-27.63_29.97_2020_37,8.27282
ID_-27.63_29.97_2020_38,8.575645
ID_-27.63_29.97_2020_39,8.496512
ID_-27.63_29.97_2020_40,8.412655
ID_-27.63_29.97_2020_41,8.300598
ID_-27.63_29.97_2020_42,8.308745
ID_-27.63_29.97_2020_43,8.296426
ID_-27.63_29.97_2020_44,8.460731
ID_-27.63_29.97_2020_45,8.516388
ID_-27.63_29.97_2020_46,7.986459
ID_-27.63_29.97_2020_47,8.187238
ID_-27.63_29.97_2020_48,8.230166
ID_-27.63_29.97_2020_49,8.7529745
ID_-27.63_29.97_2020_50,8.79365
ID_-27.63_29.97_2020_51,8.868441
ID_-27.63_29.97_2020_52,8.123002
ID_-27.63_29.97_2021_1,8.142913
ID_-27.63_29.97_2021_2,8.278669
ID_-27.63_29.97_2021_3,8.400105
ID_-27.63_29.97_2021_4,8.83654
ID_-27.63_29.97_2021_5,8.400622
ID_-27.63_29.97_2021_6,8.540428
ID_-27.63_29.97_2021_7,8.573701
ID_-27.63_29.97_2021_8,8.403134
ID_-27.63_29.97_2021_9,8.833183
ID_-27.63_29.97_2021_10,8.952347
ID_-27.63_29.97_2021_11,8.486596
ID_-27.63_29.97_2021_12,8.256169
ID_-27.63_29.97_2021_13,8.838469
ID_-27.63_29.97_2021_14,8.751372
ID_-27.63_29.97_2021_15,8.544253
ID_-27.63_29.97_2021_16,8.289367
ID_-27.63_29.97_2021_17,8.7471285
ID_-27.63_29.97_2021_18,8.8414955
ID_-27.63_29.97_2021_19,9.057529
ID_-27.63_29.97_2021_20,8.254674
ID_-27.63_29.97_2021_21,9.160574
ID_-27.63_29.97_2021_22,9.063238
ID_-27.63_29.97_2021_23,8.524427
ID_-27.63_29.97_2021_24,9.009969
ID_-27.63_29.97_2021_25,9.082479
ID_-27.63_29.97_2021_26,9.238579
ID_-27.63_29.97_2021_27,8.708584
ID_-27.63_29.97_2021_28,8.789314
ID_-27.63_29.97_2021_29,9.165659
ID_-27.63_29.97_2021_30,9.564245
ID_-27.63_29.97_2021_31,8.988513
ID_-27.63_29.97_2021_32,8.979109
ID_-27.63_29.97_2021_33,8.864763
ID_-27.63_29.97_2021_34,8.628036
ID_-27.63_29.97_2021_35,8.663694
ID_-27.63_29.97_2021_36,8.67197
ID_-27.63_29.97_2021_37,8.712027
ID_-27.63_29.97_2021_38,8.392681
ID_-27.63_29.97_2021_39,8.32509
ID_-27.63_29.97_2021_40,8.471522
ID_-27.63_29.97_2021_41,8.46891
ID_-27.63_29.97_2021_42,8.443544
ID_-27.63_29.97_2021_43,8.852702
ID_-27.63_29.97_2021_44,8.466136
ID_-27.63_29.97_2021_45,8.242905
ID_-27.63_29.97_2021_46,8.342037
ID_-27.63_29.97_2021_47,8.703807
ID_-27.63_29.97_2021_48,8.370462
ID_-27.63_29.97_2021_49,8.750848
ID_-27.63_29.97_2021_50,7.80267
ID_-27.63_29.97_2021_51,8.391507
ID_-27.63_29.97_2021_52,8.167396
ID_-27.63_29.97_2022_1,8.489421
ID_-27.63_29.97_2022_2,8.260427
ID_-27.63_29.97_2022_3,8.417753
ID_-27.63_29.97_2022_4,8.925925
ID_-27.63_29.97_2022_5,8.56547
ID_-27.63_29.97_2022_6,8.437501
ID_-27.63_29.97_2022_7,8.463678
ID_-27.63_29.97_2022_8,8.699792
ID_-27.63_29.97_2022_9,8.294704
ID_-27.63_29.97_2022_10,8.394567
ID_-27.63_29.97_2022_11,8.381624
ID_-27.63_29.97_2022_12,8.576139
ID_-27.63_29.97_2022_13,8.87786
ID_-27.63_29.97_2022_14,8.644025
ID_-27.63_29.97_2022_15,8.316675
ID_-27.63_29.97_2022_16,8.682738
ID_-27.63_29.97_2022_17,8.554465
ID_-27.63_29.97_2022_18,8.937094
ID_-27.63_29.97_2022_19,9.0258045
ID_-27.63_29.97_2022_20,9.164773
ID_-27.63_29.97_2022_21,8.739724
ID_-27.63_29.97_2022_22,9.008656
ID_-27.63_29.97_2022_23,9.064681
ID_-27.63_29.97_2022_24,8.699759
ID_-27.63_29.97_2022_25,8.965021
ID_-27.63_29.97_2022_26,8.8196125
ID_-27.63_29.97_2022_27,9.21571
ID_-27.63_29.97_2022_28,9.2518835
ID_-27.63_29.97_2022_29,9.086886
ID_-27.63_29.97_2022_30,9.066466
ID_-27.63_29.97_2022_31,9.129744
ID_-27.63_29.97_2022_32,9.360863
ID_-27.63_29.97_2022_33,8.528886
ID_-27.63_29.97_2022_34,9.161757
ID_-27.63_29.97_2022_35,8.631921
ID_-27.63_29.97_2022_36,8.498857
ID_-27.63_29.97_2022_37,8.715602
ID_-27.63_29.97_2022_38,8.667431
ID_-27.63_29.97_2022_39,8.572828
ID_-27.63_29.97_2022_40,8.911254
ID_-27.63_29.97_2022_41,8.874727
ID_-27.63_29.97_2022_42,8.744058
ID_-27.63_29.97_2022_43,8.027212
ID_-27.63_29.97_2022_44,8.5847225
ID_-27.63_29.97_2022_45,7.446486
ID_-27.63_29.97_2022_46,8.015153
ID_-27.63_29.97_2022_47,8.918538
ID_-27.63_29.97_2022_48,9.0137
ID_-27.63_29.97_2022_52,8.128401
ID_-27.63_30.07_2019_1,6.8614297
ID_-27.63_30.07_2019_2,8.196649
ID_-27.63_30.07_2019_3,8.145346
ID_-27.63_30.07_2019_4,8.175574
ID_-27.63_30.07_2019_5,8.858289
ID_-27.63_30.07_2019_6,8.90811
ID_-27.63_30.07_2019_7,7.9958386
ID_-27.63_30.07_2019_8,8.206895
ID_-27.63_30.07_2019_9,8.817279
ID_-27.63_30.07_2019_10,8.44555
ID_-27.63_30.07_2019_11,8.610011
ID_-27.63_30.07_2019_12,8.454945
ID_-27.63_30.07_2019_13,8.312141
ID_-27.63_30.07_2019_14,8.676954
ID_-27.63_30.07_2019_15,8.957738
ID_-27.63_30.07_2019_16,8.338037
ID_-27.63_30.07_2019_17,8.528061
ID_-27.63_30.07_2019_18,8.408907
ID_-27.63_30.07_2019_19,8.536647
ID_-27.63_30.07_2019_20,8.9876375
ID_-27.63_30.07_2019_21,9.038704
ID_-27.63_30.07_2019_22,9.108345
ID_-27.63_30.07_2019_23,8.7883215
ID_-27.63_30.07_2019_24,9.032584
ID_-27.63_30.07_2019_25,8.937224
ID_-27.63_30.07_2019_26,8.960572
ID_-27.63_30.07_2019_27,8.663622
ID_-27.63_30.07_2019_28,8.780257
ID_-27.63_30.07_2019_29,8.869361
ID_-27.63_30.07_2019_30,8.756334
ID_-27.63_30.07_2019_31,8.943267
ID_-27.63_30.07_2019_32,8.967467
ID_-27.63_30.07_2019_33,8.984625
ID_-27.63_30.07_2019_34,8.499954
ID_-27.63_30.07_2019_35,8.602391
ID_-27.63_30.07_2019_36,8.289197
ID_-27.63_30.07_2019_37,8.32968
ID_-27.63_30.07_2019_38,8.424596
ID_-27.63_30.07_2019_39,8.510421
ID_-27.63_30.07_2019_40,8.688014
ID_-27.63_30.07_2019_41,8.464956
ID_-27.63_30.07_2019_42,8.405826
ID_-27.63_30.07_2019_43,8.849092
ID_-27.63_30.07_2019_44,8.773998
ID_-27.63_30.07_2019_45,8.460235
ID_-27.63_30.07_2019_46,8.320743
ID_-27.63_30.07_2019_47,8.417303
ID_-27.63_30.07_2019_48,8.29035
ID_-27.63_30.07_2019_49,8.341456
ID_-27.63_30.07_2019_50,8.162503
ID_-27.63_30.07_2019_51,8.30396
ID_-27.63_30.07_2019_52,8.7725315
ID_-27.63_30.07_2020_1,8.42769
ID_-27.63_30.07_2020_2,8.679794
ID_-27.63_30.07_2020_3,8.227222
ID_-27.63_30.07_2020_4,8.896179
ID_-27.63_30.07_2020_5,8.590122
ID_-27.63_30.07_2020_6,8.554782
ID_-27.63_30.07_2020_7,8.194125
ID_-27.63_30.07_2020_8,8.208643
ID_-27.63_30.07_2020_9,7.988355
ID_-27.63_30.07_2020_10,8.60958
ID_-27.63_30.07_2020_11,8.715627
ID_-27.63_30.07_2020_12,7.866337
ID_-27.63_30.07_2020_13,7.939399
ID_-27.63_30.07_2020_14,8.5479555
ID_-27.63_30.07_2020_15,8.223981
ID_-27.63_30.07_2020_16,8.349701
ID_-27.63_30.07_2020_17,7.9400396
ID_-27.63_30.07_2020_18,8.076898
ID_-27.63_30.07_2020_19,8.493924
ID_-27.63_30.07_2020_20,8.019972
ID_-27.63_30.07_2020_21,8.395981
ID_-27.63_30.07_2020_22,8.148841
ID_-27.63_30.07_2020_23,8.295961
ID_-27.63_30.07_2020_24,8.909263
ID_-27.63_30.07_2020_25,8.970983
ID_-27.63_30.07_2020_26,9.117858
ID_-27.63_30.07_2020_27,8.96118
ID_-27.63_30.07_2020_28,8.652768
ID_-27.63_30.07_2020_29,9.760162
ID_-27.63_30.07_2020_30,9.963861
ID_-27.63_30.07_2020_31,8.752631
ID_-27.63_30.07_2020_32,9.522008
ID_-27.63_30.07_2020_33,8.257138
ID_-27.63_30.07_2020_34,8.8629875
ID_-27.63_30.07_2020_35,8.872835
ID_-27.63_30.07_2020_36,8.555402
ID_-27.63_30.07_2020_37,8.465746
ID_-27.63_30.07_2020_38,8.469702
ID_-27.63_30.07_2020_39,8.476361
ID_-27.63_30.07_2020_40,8.207264
ID_-27.63_30.07_2020_41,8.343776
ID_-27.63_30.07_2020_42,8.395994
ID_-27.63_30.07_2020_43,8.457402
ID_-27.63_30.07_2020_44,8.369257
ID_-27.63_30.07_2020_45,8.575619
ID_-27.63_30.07_2020_46,8.186797
ID_-27.63_30.07_2020_47,8.490749
ID_-27.63_30.07_2020_48,8.828477
ID_-27.63_30.07_2020_49,8.15253
ID_-27.63_30.07_2020_50,8.090906
ID_-27.63_30.07_2020_51,8.272016
ID_-27.63_30.07_2020_52,8.127776
ID_-27.63_30.07_2021_1,8.306729
ID_-27.63_30.07_2021_2,8.020013
ID_-27.63_30.07_2021_3,7.9203763
ID_-27.63_30.07_2021_4,8.423896
ID_-27.63_30.07_2021_5,8.27924
ID_-27.63_30.07_2021_6,8.896764
ID_-27.63_30.07_2021_7,8.382222
ID_-27.63_30.07_2021_8,8.138606
ID_-27.63_30.07_2021_9,8.661986
ID_-27.63_30.07_2021_10,8.617366
ID_-27.63_30.07_2021_11,8.389606
ID_-27.63_30.07_2021_12,7.8853536
ID_-27.63_30.07_2021_13,8.764608
ID_-27.63_30.07_2021_14,8.325661
ID_-27.63_30.07_2021_15,8.559351
ID_-27.63_30.07_2021_16,8.249023
ID_-27.63_30.07_2021_17,8.560358
ID_-27.63_30.07_2021_18,8.413557
ID_-27.63_30.07_2021_19,8.51916
ID_-27.63_30.07_2021_20,8.206297
ID_-27.63_30.07_2021_21,9.033378
ID_-27.63_30.07_2021_22,9.0377
ID_-27.63_30.07_2021_23,8.633736
ID_-27.63_30.07_2021_24,9.018162
ID_-27.63_30.07_2021_25,8.891795
ID_-27.63_30.07_2021_26,9.085706
ID_-27.63_30.07_2021_27,8.630296
ID_-27.63_30.07_2021_28,8.405058
ID_-27.63_30.07_2021_29,8.945211
ID_-27.63_30.07_2021_30,10.015027
ID_-27.63_30.07_2021_31,8.810495
ID_-27.63_30.07_2021_32,8.988647
ID_-27.63_30.07_2021_33,8.927844
ID_-27.63_30.07_2021_34,8.884282
ID_-27.63_30.07_2021_35,8.774995
ID_-27.63_30.07_2021_36,8.660979
ID_-27.63_30.07_2021_37,8.699387
ID_-27.63_30.07_2021_38,8.3043165
ID_-27.63_30.07_2021_39,8.3269415
ID_-27.63_30.07_2021_40,8.444714
ID_-27.63_30.07_2021_41,8.484908
ID_-27.63_30.07_2021_42,8.450686
ID_-27.63_30.07_2021_43,8.701136
ID_-27.63_30.07_2021_44,8.303817
ID_-27.63_30.07_2021_45,8.454763
ID_-27.63_30.07_2021_46,8.404401
ID_-27.63_30.07_2021_47,8.408108
ID_-27.63_30.07_2021_48,8.225207
ID_-27.63_30.07_2021_49,8.506253
ID_-27.63_30.07_2021_50,8.559635
ID_-27.63_30.07_2021_51,8.881836
ID_-27.63_30.07_2021_52,8.191794
ID_-27.63_30.07_2022_1,8.992818
ID_-27.63_30.07_2022_2,8.1736765
ID_-27.63_30.07_2022_3,8.198183
ID_-27.63_30.07_2022_4,8.170633
ID_-27.63_30.07_2022_5,8.607437
ID_-27.63_30.07_2022_6,8.834073
ID_-27.63_30.07_2022_7,8.274809
ID_-27.63_30.07_2022_8,8.589435
ID_-27.63_30.07_2022_9,8.26127
ID_-27.63_30.07_2022_10,8.418899
ID_-27.63_30.07_2022_11,8.339915
ID_-27.63_30.07_2022_12,8.570096
ID_-27.63_30.07_2022_13,8.501898
ID_-27.63_30.07_2022_14,8.431676
ID_-27.63_30.07_2022_15,8.248851
ID_-27.63_30.07_2022_16,8.4528885
ID_-27.63_30.07_2022_17,8.411914
ID_-27.63_30.07_2022_18,9.205755
ID_-27.63_30.07_2022_19,8.877246
ID_-27.63_30.07_2022_20,9.023895
ID_-27.63_30.07_2022_21,8.915608
ID_-27.63_30.07_2022_22,8.96481
ID_-27.63_30.07_2022_23,9.391299
ID_-27.63_30.07_2022_24,8.376804
ID_-27.63_30.07_2022_25,8.816604
ID_-27.63_30.07_2022_26,9.204196
ID_-27.63_30.07_2022_27,9.24461
ID_-27.63_30.07_2022_28,8.936589
ID_-27.63_30.07_2022_29,8.932374
ID_-27.63_30.07_2022_30,8.995325
ID_-27.63_30.07_2022_31,9.152835
ID_-27.63_30.07_2022_32,9.08931
ID_-27.63_30.07_2022_33,8.539146
ID_-27.63_30.07_2022_34,9.097821
ID_-27.63_30.07_2022_35,8.635295
ID_-27.63_30.07_2022_36,8.388284
ID_-27.63_30.07_2022_37,8.515074
ID_-27.63_30.07_2022_38,8.517724
ID_-27.63_30.07_2022_39,8.528942
ID_-27.63_30.07_2022_40,8.72053
ID_-27.63_30.07_2022_41,8.732017
ID_-27.63_30.07_2022_42,8.7205105
ID_-27.63_30.07_2022_43,8.042927
ID_-27.63_30.07_2022_44,8.001142
ID_-27.63_30.07_2022_45,8.026019
ID_-27.63_30.07_2022_46,8.235581
ID_-27.63_30.07_2022_47,8.913002
ID_-27.63_30.07_2022_48,8.660234
ID_-27.63_30.07_2022_52,6.9974446
ID_-27.63_30.17_2019_1,6.941993
ID_-27.63_30.17_2019_2,8.19996
ID_-27.63_30.17_2019_3,8.179261
ID_-27.63_30.17_2019_4,8.128049
ID_-27.63_30.17_2019_5,8.804672
ID_-27.63_30.17_2019_6,8.415639
ID_-27.63_30.17_2019_7,8.27072
ID_-27.63_30.17_2019_8,8.266908
ID_-27.63_30.17_2019_9,8.876073
ID_-27.63_30.17_2019_10,8.780307
ID_-27.63_30.17_2019_11,8.685473
ID_-27.63_30.17_2019_12,8.7519045
ID_-27.63_30.17_2019_13,8.678293
ID_-27.63_30.17_2019_14,8.6570835
ID_-27.63_30.17_2019_15,8.6595
ID_-27.63_30.17_2019_16,8.363357
ID_-27.63_30.17_2019_17,8.508446
ID_-27.63_30.17_2019_18,8.419984
ID_-27.63_30.17_2019_19,8.319531
ID_-27.63_30.17_2019_20,9.019175
ID_-27.63_30.17_2019_21,9.001505
ID_-27.63_30.17_2019_22,9.019056
ID_-27.63_30.17_2019_23,9.394284
ID_-27.63_30.17_2019_24,8.96811
ID_-27.63_30.17_2019_25,8.936935
ID_-27.63_30.17_2019_26,9.131138
ID_-27.63_30.17_2019_27,8.840692
ID_-27.63_30.17_2019_28,8.860028
ID_-27.63_30.17_2019_29,8.878291
ID_-27.63_30.17_2019_30,8.611366
ID_-27.63_30.17_2019_31,8.897611
ID_-27.63_30.17_2019_32,8.995921
ID_-27.63_30.17_2019_33,9.0374365
ID_-27.63_30.17_2019_34,8.458373
ID_-27.63_30.17_2019_35,8.638901
ID_-27.63_30.17_2019_36,8.225413
ID_-27.63_30.17_2019_37,8.483235
ID_-27.63_30.17_2019_38,8.63934
ID_-27.63_30.17_2019_39,8.686055
ID_-27.63_30.17_2019_40,8.735621
ID_-27.63_30.17_2019_41,8.381455
ID_-27.63_30.17_2019_42,8.299309
ID_-27.63_30.17_2019_43,8.855959
ID_-27.63_30.17_2019_44,8.874599
ID_-27.63_30.17_2019_45,8.401665
ID_-27.63_30.17_2019_46,8.383117
ID_-27.63_30.17_2019_47,8.422487
ID_-27.63_30.17_2019_48,8.348378
ID_-27.63_30.17_2019_49,8.679455
ID_-27.63_30.17_2019_50,8.119349
ID_-27.63_30.17_2019_51,8.561877
ID_-27.63_30.17_2019_52,8.678499
ID_-27.63_30.17_2020_1,8.62118
ID_-27.63_30.17_2020_2,8.077268
ID_-27.63_30.17_2020_3,8.164693
ID_-27.63_30.17_2020_4,8.228972
ID_-27.63_30.17_2020_5,8.130296
ID_-27.63_30.17_2020_6,8.159755
ID_-27.63_30.17_2020_7,8.075481
ID_-27.63_30.17_2020_8,8.265656
ID_-27.63_30.17_2020_9,8.063155
ID_-27.63_30.17_2020_10,8.6604185
ID_-27.63_30.17_2020_11,8.623869
ID_-27.63_30.17_2020_12,8.122124
ID_-27.63_30.17_2020_13,7.872069
ID_-27.63_30.17_2020_14,7.828973
ID_-27.63_30.17_2020_15,7.767356
ID_-27.63_30.17_2020_16,8.610195
ID_-27.63_30.17_2020_17,8.4576235
ID_-27.63_30.17_2020_18,8.128744
ID_-27.63_30.17_2020_19,8.562489
ID_-27.63_30.17_2020_20,7.994429
ID_-27.63_30.17_2020_21,8.3956175
ID_-27.63_30.17_2020_22,8.228968
ID_-27.63_30.17_2020_23,8.410793
ID_-27.63_30.17_2020_24,8.662574
ID_-27.63_30.17_2020_25,8.599894
ID_-27.63_30.17_2020_26,9.068036
ID_-27.63_30.17_2020_27,9.178472
ID_-27.63_30.17_2020_28,8.726516
ID_-27.63_30.17_2020_29,9.58523
ID_-27.63_30.17_2020_30,9.964887
ID_-27.63_30.17_2020_31,8.943627
ID_-27.63_30.17_2020_32,9.3050585
ID_-27.63_30.17_2020_33,8.424311
ID_-27.63_30.17_2020_34,9.004614
ID_-27.63_30.17_2020_35,8.938822
ID_-27.63_30.17_2020_36,8.308919
ID_-27.63_30.17_2020_37,8.85235
ID_-27.63_30.17_2020_38,8.375484
ID_-27.63_30.17_2020_39,8.456281
ID_-27.63_30.17_2020_40,8.583339
ID_-27.63_30.17_2020_41,8.49985
ID_-27.63_30.17_2020_42,8.266876
ID_-27.63_30.17_2020_43,8.289793
ID_-27.63_30.17_2020_44,8.338798
ID_-27.63_30.17_2020_45,8.586708
ID_-27.63_30.17_2020_46,7.8702354
ID_-27.63_30.17_2020_47,7.946054
ID_-27.63_30.17_2020_48,8.82053
ID_-27.63_30.17_2020_49,8.523788
ID_-27.63_30.17_2020_50,8.038921
ID_-27.63_30.17_2020_51,8.191038
ID_-27.63_30.17_2020_52,8.070429
ID_-27.63_30.17_2021_1,8.310176
ID_-27.63_30.17_2021_2,7.9135685
ID_-27.63_30.17_2021_3,7.7982435
ID_-27.63_30.17_2021_4,8.507005
ID_-27.63_30.17_2021_5,8.639938
ID_-27.63_30.17_2021_6,8.497175
ID_-27.63_30.17_2021_7,8.129945
ID_-27.63_30.17_2021_8,8.294456
ID_-27.63_30.17_2021_9,8.308888
ID_-27.63_30.17_2021_10,7.476051
ID_-27.63_30.17_2021_11,8.104704
ID_-27.63_30.17_2021_12,8.289635
ID_-27.63_30.17_2021_13,8.634745
ID_-27.63_30.17_2021_14,8.01756
ID_-27.63_30.17_2021_15,8.5664
ID_-27.63_30.17_2021_16,8.035326
ID_-27.63_30.17_2021_17,8.34205
ID_-27.63_30.17_2021_18,8.507766
ID_-27.63_30.17_2021_19,8.053941
ID_-27.63_30.17_2021_20,8.837179
ID_-27.63_30.17_2021_21,9.045881
ID_-27.63_30.17_2021_22,8.440455
ID_-27.63_30.17_2021_23,8.700953
ID_-27.63_30.17_2021_24,9.105819
ID_-27.63_30.17_2021_25,9.33335
ID_-27.63_30.17_2021_26,8.251844
ID_-27.63_30.17_2021_27,8.682513
ID_-27.63_30.17_2021_28,8.544923
ID_-27.63_30.17_2021_29,8.543616
ID_-27.63_30.17_2021_30,9.535763
ID_-27.63_30.17_2021_31,8.787399
ID_-27.63_30.17_2021_32,8.573849
ID_-27.63_30.17_2021_33,8.91691
ID_-27.63_30.17_2021_34,8.806748
ID_-27.63_30.17_2021_35,8.7
ID_-27.63_30.17_2021_36,8.512027
ID_-27.63_30.17_2021_37,8.587416
ID_-27.63_30.17_2021_38,8.428975
ID_-27.63_30.17_2021_39,8.311347
ID_-27.63_30.17_2021_40,8.428363
ID_-27.63_30.17_2021_41,8.437562
ID_-27.63_30.17_2021_42,8.45
ID_-27.63_30.17_2021_43,8.809401
ID_-27.63_30.17_2021_44,8.2497425
ID_-27.63_30.17_2021_45,8.39098
ID_-27.63_30.17_2021_46,8.861743
ID_-27.63_30.17_2021_47,8.207625
ID_-27.63_30.17_2021_48,8.508822
ID_-27.63_30.17_2021_49,8.427821
ID_-27.63_30.17_2021_50,8.446216
ID_-27.63_30.17_2021_51,8.354014
ID_-27.63_30.17_2021_52,7.768057
ID_-27.63_30.17_2022_1,8.424601
ID_-27.63_30.17_2022_2,8.296642
ID_-27.63_30.17_2022_3,8.166573
ID_-27.63_30.17_2022_4,8.100155
ID_-27.63_30.17_2022_5,8.528288
ID_-27.63_30.17_2022_6,8.728076
ID_-27.63_30.17_2022_7,8.909627
ID_-27.63_30.17_2022_8,8.30151
ID_-27.63_30.17_2022_9,8.271785
ID_-27.63_30.17_2022_10,8.628961
ID_-27.63_30.17_2022_11,8.399629
ID_-27.63_30.17_2022_12,8.631897
ID_-27.63_30.17_2022_13,8.598719
ID_-27.63_30.17_2022_14,8.384347
ID_-27.63_30.17_2022_15,8.235253
ID_-27.63_30.17_2022_16,8.409466
ID_-27.63_30.17_2022_17,8.463761
ID_-27.63_30.17_2022_18,9.156561
ID_-27.63_30.17_2022_19,9.179221
ID_-27.63_30.17_2022_20,9.001622
ID_-27.63_30.17_2022_21,8.35844
ID_-27.63_30.17_2022_22,9.050193
ID_-27.63_30.17_2022_23,8.910631
ID_-27.63_30.17_2022_24,8.598179
ID_-27.63_30.17_2022_25,8.525279
ID_-27.63_30.17_2022_26,8.885919
ID_-27.63_30.17_2022_27,9.266035
ID_-27.63_30.17_2022_28,9.21675
ID_-27.63_30.17_2022_29,8.972935
ID_-27.63_30.17_2022_30,8.9284315
ID_-27.63_30.17_2022_31,9.207903
ID_-27.63_30.17_2022_32,9.264908
ID_-27.63_30.17_2022_33,8.910178
ID_-27.63_30.17_2022_34,8.439371
ID_-27.63_30.17_2022_35,8.666481
ID_-27.63_30.17_2022_36,9.482965
ID_-27.63_30.17_2022_37,9.152382
ID_-27.63_30.17_2022_38,8.260087
ID_-27.63_30.17_2022_39,8.522129
ID_-27.63_30.17_2022_40,8.584443
ID_-27.63_30.17_2022_41,8.7015085
ID_-27.63_30.17_2022_42,8.741253
ID_-27.63_30.17_2022_43,7.972312
